tweet_id,retweet_count,favorite_count
731156023742988288,1265,3841
730924654643314689,1969,6141
730573383004487680,2126,4906
730427201120833536,1047,3485
730211855403241472,1058,3808
730196704625098752,1901,4852
729854734790754305,1126,4030
729838605770891264,381,1728
729823566028484608,1243,3972
729463711119904772,2316,5793
729113531270991872,322,1878
728986383096946689,819,3144
728760639972315136,1695,4680
728751179681943552,680,2769
728653952833728512,1033,3306
728409960103686147,2000,4910
728387165835677696,959,3691
728046963732717569,1197,4297
728035342121635841,1663,4565
728015554473250816,1102,4106
727685679342333952,639,2953
727644517743104000,1745,5881
727524757080539137,1217,4467
727314416056803329,742,3334
727286334147182592,809,3041
727175381690781696,1380,3903
727155742655025152,1329,3628
726935089318363137,2450,6877
726887082820554753,1518,3835
726828223124897792,1001,3559
726224900189511680,1144,4419
725842289046749185,2666,7070
725786712245440512,1366,4156
725729321944506368,1776,5203
725458796924002305,614,1412
724983749226668032,1308,3716
724771698126512129,636,2351
724405726123311104,1642,5266
724049859469295616,1768,4314
724046343203856385,555,2654
724004602748780546,1548,4169
723912936180330496,1232,3882
723688335806480385,2935,7672
723673163800948736,885,3012
723179728551723008,1861,5294
722974582966214656,1560,4091
722613351520608256,1629,4969
721503162398597120,1842,4609
721001180231503872,608,2518
720785406564900865,764,3111
720775346191278080,663,2468
720415127506415616,1494,4125
720389942216527872,2500,6370
720340705894408192,971,2870
720059472081784833,1112,3865
720043174954147842,2001,4901
719991154352222208,1735,4830
719704490224398336,1426,4531
719551379208073216,1904,5058
719367763014393856,739,2794
719339463458033665,1230,4422
719332531645071360,950,3423
718971898235854848,1073,3479
718939241951195136,1754,5242
718631497683582976,8014,18827
718613305783398402,480,2430
718540630683709445,1012,2448
718460005985447936,523,2698
718454725339934721,1503,4849
718246886998687744,501,1924
718234618122661888,991,3860
717841801130979328,604,2462
717790033953034240,1110,2875
717537687239008257,1850,5775
717428917016076293,451,1619
717421804990701568,842,3157
717047459982213120,1926,6286
717009362452090881,961,3250
716802964044845056,1169,4280
716791146589110272,1570,8133
716730379797970944,424,1231
716447146686459905,5851,13047
716439118184652801,207,2370
716285507865542656,1058,2764
716080869887381504,1902,6736
715928423106027520,878,3192
715758151270801409,1435,3719
715733265223708672,1683,4648
715704790270025728,562,2797
715696743237730304,1286,3903
715680795826982913,1609,4304
715360349751484417,1564,5463
715342466308784130,688,3037
715220193576927233,647,2420
715200624753819648,1877,5130
715009755312439296,1223,4156
714982300363173890,1033,3727
714962719905021952,4251,7338
714957620017307648,1403,4123
714631576617938945,995,3281
714606013974974464,926,3628
714485234495041536,1124,2686
714258258790387713,716,3037
714251586676113411,829,3281
714214115368108032,870,2273
714141408463036416,1396,4307
713919462244790272,784,3298
713909862279876608,534,1905
713900603437621249,741,2840
713761197720473600,1375,4872
713411074226274305,1293,4431
713177543487135744,2827,7210
713175907180089344,1471,4457
712809025985978368,6678,18520
712717840512598017,4977,12330
712668654853337088,1210,4172
712438159032893441,1563,5324
712309440758808576,25,244
712097430750289920,1029,3783
712092745624633345,883,2941
712085617388212225,484,3265
712065007010385924,623,2266
711998809858043904,125,0
711968124745228288,2296,8060
711743778164514816,979,2836
711732680602345472,4104,8839
711694788429553666,18294,32834
711652651650457602,909,3858
711363825979756544,1136,3656
711306686208872448,733,3314
711008018775851008,612,2998
710997087345876993,1381,4565
710844581445812225,690,2543
710833117892898816,533,2680
710658690886586372,557,2311
710609963652087808,2377,4797
710588934686908417,1862,4535
710296729921429505,735,2375
710283270106132480,517,2148
710272297844797440,1244,4529
710269109699739648,1121,2395
710153181850935296,884,2909
710140971284037632,871,2762
710117014656950272,1990,5502
709918798883774466,1077,3481
709901256215666688,99,667
709852847387627521,1200,3529
709566166965075968,1204,3551
709556954897764353,1068,3295
709519240576036864,236,1493
709449600415961088,568,2229
709409458133323776,685,2617
709225125749587968,571,2406
709207347839836162,5794,12560
709198395643068416,641,2429
709179584944730112,666,2003
709158332880297985,413,2033
709042156699303936,1628,4739
708853462201716736,657,1798
708845821941387268,897,2987
708834316713893888,497,1681
708810915978854401,6916,16488
708738143638450176,805,2740
708711088997666817,718,2542
708479650088034305,679,2552
708469915515297792,808,3093
708400866336894977,10078,15994
708356463048204288,1315,3586
708349470027751425,738,2342
708149363256774660,1549,4276
708130923141795840,849,3392
708119489313951744,979,2691
708109389455101952,548,1952
708026248782585858,1923,4383
707995814724026368,1119,3130
707983188426153984,2,51
707969809498152960,963,2706
707776935007539200,953,3286
707741517457260545,613,2487
707738799544082433,2461,4083
707693576495472641,994,3416
707629649552134146,877,2576
707610948723478529,6355,16989
707420581654872064,696,2277
707411934438625280,597,2296
707387676719185920,1287,3498
707377100785885184,1087,3278
707315916783140866,639,2474
707297311098011648,784,2773
707059547140169728,672,2595
707038192327901184,791,2188
707021089608753152,1357,4082
707014260413456384,596,2318
706904523814649856,7853,14583
706901761596989440,591,2061
706681918348251136,972,3305
706644897839910912,1088,2578
706593038911545345,632,2158
706538006853918722,1425,3473
706516534877929472,1031,3105
706346369204748288,928,3454
706310011488698368,7921,21332
706291001778950144,475,1697
706265994973601792,934,2740
706169069255446529,2212,3907
706166467411222528,1601,5164
706153300320784384,384,1483
705975130514706432,732,3105
705970349788291072,893,3170
705898680587526145,549,2364
705786532653883392,519,1943
705591895322394625,1151,3168
705475953783398401,916,2961
705442520700944385,1622,4433
705428427625635840,1686,3814
705239209544720384,746,3008
705223444686888960,797,2591
705102439679201280,516,2149
705066031337840642,617,2184
704871453724954624,1115,4277
704859558691414016,541,2258
704847917308362754,1525,5085
704819833553219584,988,2647
704761120771465216,2912,6641
704499785726889984,1015,2929
704491224099647488,78,754
704480331685040129,1064,3398
704364645503647744,3552,8013
704347321748819968,351,1579
704134088924532736,458,1507
704113298707505153,570,1848
704054845121142784,914,2929
703774238772166656,462,1840
703769065844768768,1140,3282
703631701117943808,679,2587
703611486317502464,1526,3859
703425003149250560,1363,3814
703407252292673536,695,2445
703382836347330562,1145,3517
703356393781329922,384,1919
703268521220972544,548,1975
703079050210877440,3083,7405
703041949650034688,12498,26383
702932127499816960,729,2587
702899151802126337,452,1616
702684942141153280,1075,3227
702671118226825216,557,2205
702598099714314240,3432,12244
702539513671897089,962,2885
702332542343577600,1546,3189
702321140488925184,1044,3277
702276748847800320,763,2464
702217446468493312,1333,4785
701981390485725185,990,3456
701952816642965504,1023,3847
701889187134500865,1387,3553
701805642395348998,1677,3422
701601587219795968,452,2091
701570477911896070,923,2818
701545186879471618,610,2664
701214700881756160,5100,12218
700890391244103680,567,2215
700864154249383937,622,2599
700847567345688576,501,2461
700796979434098688,939,2442
700747788515020802,9327,22869
700518061187723268,797,2621
700505138482569216,575,2299
700462010979500032,1787,4135
700167517596164096,733,2631
700151421916807169,673,2239
700143752053182464,2720,7542
700062718104104960,691,2658
700029284593901568,585,2077
700002074055016451,1342,3327
699801817392291840,956,3065
699788877217865730,508,2238
699779630832685056,1231,2752
699775878809702401,604,1965
699691744225525762,4617,10299
699446877801091073,2615,5962
699434518667751424,515,2169
699423671849451520,325,1367
699413908797464576,623,2084
699370870310113280,444,1891
699323444782047232,859,3162
699088579889332224,633,2251
699079609774645248,655,2455
699072405256409088,1194,2990
699060279947165696,1800,3765
699036661657767936,1200,2612
698989035503689728,972,3350
698953797952008193,900,2695
698907974262222848,625,2548
698710712454139905,684,2471
698703483621523456,379,1447
698635131305795584,339,1300
698549713696649216,624,2334
698355670425473025,449,1864
698342080612007937,953,2268
698262614669991936,2001,4758
698195409219559425,5968,16768
698178924120031232,737,2814
697995514407682048,332,1519
697990423684476929,1300,3296
697943111201378304,682,2396
697881462549430272,1180,3015
697630435728322560,541,1750
697616773278015490,1013,3177
697596423848730625,1264,3022
697575480820686848,498,2041
697516214579523584,1116,2064
697482927769255936,674,2419
697463031882764288,1399,3428
697270446429966336,1878,4698
697259378236399616,1007,3302
697255105972801536,1164,3041
697242256848379904,670,2519
696900204696625153,1018,3183
696894894812565505,675,2347
696886256886657024,1806,4873
696877980375769088,711,2442
696754882863349760,361,1482
696744641916489729,939,2067
696713835009417216,653,2371
696518437233913856,1704,3917
696490539101908992,141,1220
696488710901260288,1019,2542
696405997980676096,1155,3215
696100768806522880,654,1937
695816827381944320,1169,3023
695794761660297217,769,3165
695767669421768709,746,1868
695629776980148225,2100,4569
695446424020918272,1810,4401
695409464418041856,3575,8685
695314793360662529,1454,3634
695095422348574720,614,2639
695074328191332352,1099,2851
695064344191721472,588,1600
695051054296211456,787,2670
694925794720792577,917,2703
694905863685980160,937,2759
694669722378485760,14405,35872
694356675654983680,287,1505
694352839993344000,616,2042
694342028726001664,482,1577
694329668942569472,499,2013
694206574471057408,2032,4168
694183373896572928,924,2954
694001791655137281,1025,3411
693993230313091072,402,1882
693942351086120961,369,1745
693647888581312512,585,2688
693644216740769793,123,1346
693642232151285760,410,2544
693629975228977152,794,2447
693622659251335168,376,1542
693590843962331137,1956,5067
693582294167244802,253,1648
693486665285931008,635,1782
693280720173801472,1235,3355
693267061318012928,812,2381
693262851218264065,497,2221
693231807727280129,735,2875
693155686491000832,3213,7886
693109034023534592,612,1719
693095443459342336,464,1862
692919143163629568,754,2683
692905862751522816,864,2431
692901601640583168,600,1773
692894228850999298,808,2275
692828166163931137,882,2879
692752401762250755,3639,6837
692568918515392513,1534,4372
692535307825213440,1364,3186
692530551048294401,416,1839
692423280028966913,227,1487
692417313023332352,3469,9367
692187005137076224,821,2533
692158366030913536,790,2154
692142790915014657,394,1653
692041934689402880,1272,3409
692017291282812928,957,2887
691820333922455552,1663,3966
691793053716221953,4233,8158
691756958957883396,1003,2872
691675652215414786,508,1961
691483041324204033,564,2399
691459709405118465,1139,4056
691444869282295808,847,2659
691416866452082688,7632,19359
691321916024623104,661,2570
691096613310316544,879,2966
691090071332753408,336,1722
690989312272396288,2870,5918
690959652130045952,1252,3589
690938899477221376,1969,4105
690932576555528194,1022,3295
690735892932222976,1272,3788
690728923253055490,515,2184
690690673629138944,816,2340
690649993829576704,280,1305
690607260360429569,17,294
690597161306841088,602,1959
690400367696297985,455,1890
690374419777196032,850,3255
690360449368465409,878,2679
690348396616552449,517,1516
690248561355657216,416,1679
690021994562220032,1031,2804
690015576308211712,730,2501
690005060500217858,1688,3672
689999384604450816,368,1424
689993469801164801,449,1465
689977555533848577,448,1374
689905486972461056,700,2439
689877686181715968,1167,3040
689835978131935233,743,2170
689661964914655233,928,3221
689659372465688576,3875,10398
689623661272240129,639,2232
689599056876867584,5532,11672
689557536375177216,456,2047
689517482558820352,1427,3409
689289219123089408,941,2263
689283819090870273,1103,3280
689280876073582592,713,1984
689275259254616065,243,1150
689255633275777024,1081,2561
689154315265683456,1005,3086
689143371370250240,514,2022
688916208532455424,872,2733
688908934925697024,770,2122
688898160958271489,783,2099
688894073864884227,694,2247
688828561667567616,371,1384
688804835492233216,191,965
688789766343622656,663,2221
688547210804498433,700,2607
688519176466644993,726,2319
688385280030670848,4480,9311
688211956440801280,828,2249
688179443353796608,583,2142
688116655151435777,775,2837
688064179421470721,361,1740
687841446767013888,2513,5485
687826841265172480,1119,2753
687818504314159109,944,2494
687807801670897665,718,2403
687732144991551489,667,1767
687704180304273409,844,2432
687664829264453632,509,1945
687494652870668288,576,1900
687480748861947905,241,1600
687476254459715584,531,1995
687460506001633280,541,2067
687399393394311168,618,1901
687317306314240000,9177,20196
687312378585812992,1902,4364
687127927494963200,2274,5460
687124485711986689,503,2174
687109925361856513,2458,5806
687102708889812993,981,2347
687096057537363968,601,2250
686947101016735744,3187,8653
686760001961103360,1386,3525
686749460672679938,1448,3479
686730991906516992,1196,4147
686683045143953408,805,2828
686618349602762752,1364,3719
686606069955735556,543,1892
686394059078897668,687,1744
686386521809772549,881,3263
686377065986265092,569,2216
686358356425093120,668,2188
686286779679375361,1661,4014
686050296934563840,726,2224
686035780142297088,116,1153
686034024800862208,1142,3097
686007916130873345,413,2497
686003207160610816,626,1833
685973236358713344,523,2103
685943807276412928,593,1636
685906723014619143,2893,7528
685681090388975616,124,2038
685667379192414208,564,2366
685663452032069632,1459,3244
685641971164143616,781,2943
685547936038666240,15668,33034
685532292383666176,1159,3035
685325112850124800,3967,9491
685321586178670592,641,2662
685315239903100929,1051,3333
685307451701334016,444,2078
685268753634967552,1197,3111
685198997565345792,667,2350
685169283572338688,1428,4126
684969860808454144,369,2395
684959798585110529,3124,6845
684940049151070208,1046,3224
684926975086034944,461,3502
684914660081053696,1453,3517
684902183876321280,530,1882
684880619965411328,815,2103
684830982659280897,21682,35126
684800227459624960,1008,2738
684594889858887680,3508,8929
684588130326986752,1408,4124
684567543613382656,1213,3029
684538444857667585,949,2652
684481074559381504,1166,3897
684460069371654144,559,1981
684241637099323392,3287,8155
684225744407494656,209,1231
684222868335505415,1374,3830
684200372118904832,1036,2158
684195085588783105,511,1919
684188786104872960,1172,3498
684177701129875456,663,2014
684147889187209216,1516,2998
684122891630342144,467,2012
684097758874210310,1430,4127
683857920510050305,1125,3804
683852578183077888,345,1937
683849932751646720,967,2611
683834909291606017,1112,2627
683828599284170753,1064,2797
683773439333797890,1354,3357
683742671509258241,3311,6500
683515932363329536,2904,7348
683498322573824003,964,3188
683481228088049664,994,2655
683462770029932544,673,2428
683449695444799489,1605,3905
683391852557561860,2400,7650
683357973142474752,915,2920
683142553609318400,1044,2875
683111407806746624,913,3410
683098815881154561,658,2170
683078886620553216,564,1992
683030066213818368,738,2173
682962037429899265,16594,36904
682808988178739200,169,1792
682788441537560576,1109,2487
682750546109968385,441,1520
682697186228989953,357,1324
682662431982772225,1079,3065
682638830361513985,600,2073
682429480204398592,1156,3441
682406705142087680,1771,7578
682393905736888321,670,2232
682389078323662849,462,1658
682303737705140231,978,3062
682259524040966145,1205,4146
682242692827447297,1166,3253
682088079302213632,9876,18276
682059653698686977,1683,4949
682047327939461121,935,3201
682032003584274432,2012,6587
682003177596559360,1530,3140
681981167097122816,1031,2816
681891461017812993,817,2474
681694085539872773,4057,12809
681679526984871937,439,1776
681654059175129088,921,2643
681610798867845120,466,1915
681579835668455424,1301,3562
681523177663676416,5759,14324
681340665377193984,277,1645
681339448655802368,4087,9309
681320187870711809,742,2648
681302363064414209,1812,3936
681297372102656000,951,3216
681281657291280384,1095,3231
681261549936340994,269,1459
681242418453299201,527,1487
681231109724700672,486,2413
681193455364796417,1482,3700
680970795137544192,655,2431
680959110691590145,2005,4587
680940246314430465,1050,3211
680934982542561280,435,2091
680913438424612864,622,2410
680889648562991104,362,1767
680836378243002368,1317,3472
680805554198020098,661,2155
680801747103793152,813,2382
680798457301471234,1028,2853
680609293079592961,699,2647
680583894916304897,1330,3628
680497766108381184,1910,4240
680494726643068929,482,1718
680473011644985345,742,2550
680440374763077632,497,1448
680221482581123072,292,1467
680206703334408192,1171,2834
680191257256136705,501,2146
680176173301628928,1545,3892
680161097740095489,734,2332
680145970311643136,1740,3622
680130881361686529,939,2296
680115823365742593,902,2723
680100725817409536,1375,3573
680085611152338944,8969,12804
680070545539371008,868,2581
679877062409191424,647,1987
679872969355714560,659,2183
679862121895714818,620,2455
679854723806179328,1225,2850
679844490799091713,762,2364
679828447187857408,13968,36263
679777920601223168,1100,3095
679736210798047232,786,2100
679729593985699840,818,2164
679722016581222400,462,1665
679530280114372609,2073,4797
679527802031484928,717,2637
679511351870550016,1260,3363
679503373272485890,1464,3160
679475951516934144,633,2084
679462823135686656,18735,31533
679405845277462528,1199,2367
679158373988876288,8007,21251
679148763231985668,1021,2776
679132435750195208,1144,2962
679111216690831360,2565,5950
679062614270468097,8037,16913
679047485189439488,661,2241
679001094530465792,1214,2804
678991772295516161,1155,2292
678969228704284672,455,1646
678800283649069056,893,2560
678798276842360832,1154,3442
678774928607469569,899,2797
678767140346941444,1348,3508
678764513869611008,468,1626
678755239630127104,3257,7081
678740035362037760,1662,3740
678708137298427904,2405,5560
678675843183484930,1450,2841
678643457146150913,404,2043
678446151570427904,1529,3981
678424312106393600,2523,5447
678410210315247616,1790,4194
678399652199309312,31504,78744
678396796259975168,410,1589
678389028614488064,421,1863
678380236862578688,905,2421
678341075375947776,534,1725
678334497360859136,251,1297
678278586130948096,6024,11356
678255464182861824,361,1579
678023323247357953,375,1903
678021115718029313,6272,13573
677961670166224897,1664,3397
677918531514703872,404,1342
677895101218201600,2047,4806
677716515794329600,968,3034
677700003327029250,1428,3359
677698403548192770,317,1223
677687604918272002,844,2473
677673981332312066,1488,3308
677662372920729601,948,1932
677644091929329666,789,1834
677573743309385728,697,2115
677565715327688705,458,1286
677557565589463040,1133,2422
677547928504967168,3624,6878
677530072887205888,225,1055
677335745548390400,1757,3028
677334615166730240,281,1334
677331501395156992,233,1077
677328882937298944,1483,3600
677314812125323265,524,1629
677301033169788928,396,1227
677269281705472000,698,1970
677228873407442944,1625,3517
677187300187611136,907,2720
676975532580409345,1052,2749
676957860086095872,799,2218
676949632774234114,390,1293
676948236477857792,849,2151
676946864479084545,363,1713
676942428000112642,739,2050
676936541936185344,4850,12583
676916996760600576,1785,2945
676897532954456065,709,2221
676864501615042560,698,2079
676821958043033607,15364,22681
676819651066732545,655,1795
676811746707918848,416,1404
676776431406465024,1995,4942
676617503762681856,948,2855
676613908052996102,197,1069
676606785097199616,428,1863
676603393314578432,375,1143
676593408224403456,2129,4521
676590572941893632,120,903
676588346097852417,770,2286
676582956622721024,272,1184
676575501977128964,1100,2552
676533798876651520,547,1846
676496375194980353,523,1503
676470639084101634,4595,11456
676440007570247681,652,1694
676430933382295552,340,1383
676263575653122048,533,2055
676237365392908289,282,1200
676219687039057920,30561,75356
676215927814406144,564,1718
676191832485810177,1013,2247
676146341966438401,647,1885
676121918416756736,1142,2134
676101918813499392,1142,2785
676098748976615425,1400,2960
676089483918516224,427,1289
675898130735476737,561,1588
675891555769696257,837,2094
675888385639251968,937,2344
675878199931371520,1373,4112
675870721063669760,554,1601
675853064436391936,1266,2646
675849018447167488,141,925
675845657354215424,860,2234
675822767435051008,524,1491
675820929667219457,230,1032
675798442703122432,3344,10079
675781562965868544,457,1601
675740360753160193,335,1146
675710890956750848,796,1854
675707330206547968,668,1939
675706639471788032,93,631
675534494439489536,403,1789
675531475945709568,372,1160
675522403582218240,282,1020
675517828909424640,454,1266
675501075957489664,5699,16838
675497103322386432,1262,3080
675489971617296384,582,1267
675483430902214656,960,1809
675432746517426176,554,1491
675372240448454658,503,1656
675362609739206656,226,1026
675354435921575936,16427,31924
675349384339542016,2214,3841
675334060156301312,1252,2714
675166823650848770,1552,3522
675153376133427200,2518,6137
675149409102012420,1637,3667
675147105808306176,228,920
675146535592706048,291,1159
675145476954566656,873,2092
675135153782571009,472,1274
675113801096802304,765,1909
675111688094527488,245,941
675109292475830276,1105,2737
675047298674663426,318,1042
675015141583413248,1155,2648
675006312288268288,218,963
675003128568291329,455,1530
674999807681908736,1077,2199
674805413498527744,343,843
674800520222154752,830,2946
674793399141146624,1062,2458
674790488185167872,242,1079
674788554665512960,202,800
674781762103414784,1160,1955
674774481756377088,455,1091
674767892831932416,761,1790
674764817387900928,230,777
674754018082705410,432,1335
674752233200820224,450,1429
674743008475090944,534,1368
674742531037511680,49,472
674739953134403584,376,1074
674737130913071104,85,632
674690135443775488,458,1119
674670581682434048,631,1567
674664755118911488,245,895
674646392044941312,477,1400
674644256330530816,261,1009
674638615994089473,560,1646
674632714662858753,558,1465
674606911342424069,95,918
674468880899788800,1974,6071
674447403907457024,346,1036
674436901579923456,380,1090
674422304705744896,526,1400
674416750885273600,133,669
674410619106390016,448,1168
674394782723014656,555,1474
674372068062928900,305,830
674330906434379776,72,548
674318007229923329,506,1377
674307341513269249,6758,11062
674291837063053312,5684,14341
674271431610523648,710,1530
674269164442398721,223,888
674265582246694913,816,1601
674262580978937856,438,1274
674255168825880576,526,1431
674082852460433408,163,741
674075285688614912,275,962
674063288070742018,2131,6203
674053186244734976,1250,3216
674051556661161984,472,1413
674045139690631169,619,1373
674042553264685056,122,704
674038233588723717,402,1072
674036086168010753,202,831
674024893172875264,1182,1727
674019345211760640,293,1096
674014384960745472,614,1518
674008982932058114,339,1164
673956914389192708,922,1901
673919437611909120,360,1135
673906403526995968,1578,3101
673887867907739649,246,910
673716320723169284,723,3004
673715861853720576,1995,3450
673711475735838725,291,1010
673709992831262724,263,814
673708611235921920,275,1047
673707060090052608,378,1068
673705679337693185,394,1222
673700254269775872,547,1393
673697980713705472,1904,3866
673689733134946305,623,1690
673688752737402881,478,1228
673686845050527744,421,1402
673680198160809984,450,1332
673662677122719744,356,1216
673656262056419329,231,699
673636718965334016,347,1074
673612854080196609,699,1562
673583129559498752,346,1159
673580926094458881,264,808
673576835670777856,544,1346
673363615379013632,293,995
673359818736984064,653,1407
673355879178194945,556,1460
673352124999274496,523,1615
673350198937153538,203,728
673345638550134785,1219,2434
673343217010679808,260,942
673342308415348736,556,1237
673320132811366400,7623,13069
673317986296586240,246,854
673295268553605120,3065,7298
673270968295534593,349,1038
673240798075449344,700,1386
673213039743795200,815,2182
673148804208660480,606,1645
672997845381865473,691,1906
672995267319328768,278,923
672988786805112832,280,960
672984142909456390,525,1222
672980819271634944,976,1765
672975131468300288,874,1628
672970152493887488,344,922
672968025906282496,522,1284
672964561327235073,619,1382
672902681409806336,481,1325
672898206762672129,409,882
672884426393653248,811,1504
672877615439593473,341,1003
672834301050937345,543,1278
672828477930868736,474,1223
672640509974827008,304,948
672622327801233409,467,1251
672614745925664768,556,1189
672609152938721280,375,1083
672604026190569472,384,1082
672594978741354496,591,1298
672591762242805761,326,928
672591271085670400,177,702
672538107540070400,350,1006
672523490734551040,161,612
672488522314567680,419,1075
672482722825261057,573,1097
672481316919734272,123,699
672475084225949696,677,1400
672466075045466113,513,1316
672272411274932228,3241,6266
672267570918129665,597,1451
672264251789176834,323,1103
672256522047614977,1479,2739
672254177670729728,712,1390
672248013293752320,581,1683
672245253877968896,149,666
672239279297454080,312,869
672231046314901505,966,1776
672222792075620352,204,760
672205392827572224,1113,2191
672169685991993344,352,992
672160042234327040,343,846
672139350159835138,668,1694
672125275208069120,1100,2312
672095186491711488,357,973
672082170312290304,353,911
672068090318987265,500,1254
671896809300709376,4021,8244
671891728106971137,559,1281
671882082306625538,1341,3360
671879137494245376,642,1365
671874878652489728,527,1210
671866342182637568,472,1087
671855973984772097,420,874
671789708968640512,3349,6847
671768281401958400,482,1156
671763349865160704,876,1621
671744970634719232,733,1312
671743150407421952,228,727
671735591348891648,727,1398
671729906628341761,4193,8238
671561002136281088,6968,12392
671550332464455680,202,881
671547767500775424,572,1304
671544874165002241,1012,1907
671542985629241344,542,1057
671538301157904385,373,905
671536543010570240,389,1134
671533943490011136,557,990
671528761649688577,249,816
671520732782923777,511,1349
671518598289059840,284,921
671511350426865664,680,1547
671504605491109889,3421,6773
671497587707535361,430,890
671488513339211776,459,974
671486386088865792,189,562
671485057807351808,227,736
671390180817915904,719,1401
671362598324076544,287,1075
671357843010908160,147,388
671355857343524864,114,473
671347597085433856,414,926
671186162933985280,204,710
671182547775299584,324,1087
671166507850801152,331,849
671163268581498880,1056,1601
671159727754231808,78,360
671154572044468225,210,689
671151324042559489,148,647
671147085991960577,206,648
671141549288370177,632,1114
671138694582165504,386,894
671134062904504320,184,723
671122204919246848,2426,3383
671115716440031232,749,1330
671109016219725825,419,1112
670995969505435648,283,1080
670842764863651840,8370,23881
670840546554966016,186,568
670838202509447168,669,1080
670833812859932673,118,427
670832455012716544,208,713
670826280409919488,3906,5351
670823764196741120,181,752
670822709593571328,91,590
670815497391357952,1485,3074
670811965569282048,261,1095
670807719151067136,472,1127
670804601705242624,919,1897
670803562457407488,84,332
670797304698376195,230,715
670792680469889025,264,802
670789397210615808,227,644
670786190031921152,195,584
670783437142401025,372,803
670782429121134593,739,1511
670780561024270336,279,766
670778058496974848,71,321
670764103623966721,403,1046
670755717859713024,106,427
670733412878163972,495,930
670727704916926465,344,802
670717338665226240,469,1159
670704688707301377,357,752
670691627984359425,231,577
670679630144274432,272,729
670676092097810432,40,241
670668383499735048,4823,10345
670474236058800128,712,1463
670468609693655041,84,347
670465786746662913,527,941
670452855871037440,196,531
670449342516494336,629,1160
670444955656130560,1905,6511
670442337873600512,191,628
670435821946826752,494,1022
670434127938719744,619,1357
670433248821026816,106,319
670428280563085312,594,1339
670427002554466305,153,507
670421925039075328,608,1263
670420569653809152,302,604
670417414769758208,309,553
670411370698022913,851,1959
670408998013820928,212,540
670403879788544000,146,413
670385711116361728,195,547
670374371102445568,259,728
670361874861563904,63,320
670338931251150849,103,416
670319130621435904,1171,3763
670303360680108032,126,418
670290420111441920,271,678
670093938074779648,317,994
670086499208155136,244,678
670079681849372674,1174,2154
670073503555706880,757,1518
670069087419133954,226,604
670061506722140161,319,738
670055038660800512,317,649
670046952931721218,165,626
670040295598354432,106,730
670037189829525505,261,576
670003130994700288,88,321
669993076832759809,81,314
669972011175813120,150,427
669970042633789440,56,294
669942763794931712,155,489
669926384437997569,95,364
669923323644657664,53,228
669753178989142016,379,783
669749430875258880,63,256
669684865554620416,87,498
669683899023405056,105,379
669682095984410625,129,345
669680153564442624,273,648
669661792646373376,413,787
669625907762618368,1749,3424
669603084620980224,348,922
669597912108789760,145,501
669583744538451968,889,1448
669573570759163904,134,425
669571471778410496,978,1549
669567591774625800,53,228
669564461267722241,119,375
669393256313184256,71,349
669375718304980992,699,1288
669371483794317312,171,481
669367896104181761,145,447
669363888236994561,219,603
669359674819481600,116,361
669354382627049472,1232,2616
669353438988365824,252,610
669351434509529089,173,420
669328503091937280,404,987
669327207240699904,114,561
669324657376567296,200,484
669216679721873412,393,1158
669214165781868544,154,426
669203728096960512,457,975
669037058363662336,298,633
669015743032369152,360,721
669006782128353280,238,560
669000397445533696,6124,20236
668994913074286592,219,426
668992363537309700,328,724
668989615043424256,318,658
668988183816871936,446,876
668986018524233728,160,536
668981893510119424,291,521
668979806671884288,334,771
668975677807423489,557,1259
668967877119254528,22,141
668960084974809088,232,684
668955713004314625,68,268
668932921458302977,55,255
668902994700836864,97,309
668892474547511297,144,386
668872652652679168,290,511
668852170888998912,153,438
668826086256599040,130,423
668815180734689280,255,546
668779399630725120,353,684
668655139528511488,211,509
668645506898350081,511,852
668643542311546881,508,851
668641109086707712,525,1037
668636665813057536,476,1013
668633411083464705,1553,2709
668631377374486528,305,689
668627278264475648,109,307
668625577880875008,123,371
668623201287675904,727,1378
668620235289837568,38,192
668614819948453888,308,599
668587383441514497,1031,1615
668567822092664832,50,235
668544745690562560,215,496
668542336805281792,204,437
668537837512433665,67,244
668528771708952576,214,445
668507509523615744,101,312
668496999348633600,126,396
668484198282485761,226,413
668480044826800133,142,443
668466899341221888,492,857
668297328638447616,286,606
668291999406125056,29,234
668286279830867968,131,486
668274247790391296,224,797
668268907921326080,227,538
668256321989451776,578,1254
668248472370458624,463,942
668237644992782336,2725,5987
668226093875376128,97,289
668221241640230912,187,499
668204964695683073,187,540
668190681446379520,191,627
668171859951755264,186,467
668154635664932864,296,480
668142349051129856,270,558
668113020489474048,225,649
667937095915278337,762,1213
667924896115245057,108,285
667915453470232577,54,199
667911425562669056,284,475
667902449697558528,362,826
667886921285246976,1032,1802
667885044254572545,452,793
667878741721415682,113,379
667873844930215936,386,606
667866724293877760,986,2921
667861340749471744,74,235
667832474953625600,60,287
667806454573760512,469,1016
667801013445750784,92,318
667793409583771648,315,677
667782464991965184,236,400
667773195014021121,52,226
667766675769573376,204,422
667728196545200128,143,364
667724302356258817,306,463
667550904950915073,33,0
667550882905632768,32,0
667549055577362432,2165,5565
667546741521195010,115,329
667544320556335104,500,831
667538891197542400,62,197
667534815156183040,498,789
667530908589760512,227,448
667524857454854144,1068,1634
667517642048163840,182,355
667509364010450944,2028,6536
667502640335572993,212,519
667495797102141441,253,502
667491009379606528,213,514
